tweet_id,text,created_at,user_id,tweet_id,label,reply,reply_text
1238982625064374272,wow covid like flu huh origin viru someth make lung explod someth tire cough,2020-03-15T00:17:31.000Z,1075169151289679872,1238982625064374272,1,1239008588766445570,hey mean ebola pretti metal
1249260982460973057,hand dryer effect kill new coronaviru hand dryer effect kill mythbust,2020-04-12T09:00:03.000Z,732876870455332864,1249260982460973057,0,1249399037897383937,hand drier fact turn droplet hand fact make even like
612741808125120513,dad love famili much got eye enlarg surgeri could look,2015-06-21T22:00:05.000Z,2377815434,612741808125120513,1,"612758206461296640,612763694804697088,612789383167520768,612789987965304832,612791573550628864,612791765599322112,612793690675875840,612798119856721920,612800492951875584,612805499529072640,612818058755731457,612819753766383616,612831410223771648,612840499444060160,612875101026054144,612939502995271681,612939749511139328,612950928451186689,612967160323932160,613007654059909120,613141216431976448,613928475850706944",titl thing look like jaden smith tweet riprtmove storiloltee heee heheheehehoddest stori everhelldad yearglad h es one familinotic eye seem follow around long movebit creepiersaw public would consid move statehahahahawould divorc immediweird look look like wanna new born somethenstrang dad love famili much got eye enlarg surgerifuck creepifreakione becom anim
489854703321509888,nine briton us citizen children fear dead jet ishot,2014-07-17T19:30:36.000Z,16973333,489854703321509888,1,"489855682515308544,489856945856466944,489859573562748928,489859640419975168,489864054186311680,489865695870849024,489869428516216833,489873249506197504,489874976879951872,489877250951872513,489882414228189185,489906661772234752,489907436988665857,489971501446074369",dead gaza murder openli israel genocideingaza warcrim commitshot confirm yet specul two crash malaysian airlin within month that factdisturbad horror one anyth russian missil putin need answertragic sadden mani live lost matter whether american britoncomment us citizen number live worth nationnine briton us citizen children fear dead thing wrong mh definit mhbet one blame thought rebel russian may linethank tweet earlier mhtragic day deepest condol thought go rel love one peopl perishsix british us citizen known childreneurop wake putin fuckodd peopl toe curl headlingreater human peopl board flight
1248490867741978626,covid sar viru caus covid one caus outbreak sever acut respiratori syndrom sar relat genet diseas caus quit,2020-04-10T05:59:53.000Z,817903682847182848,1248490867741978626,0,"1248490841053605888,1248490847869399046,1248490861924507649,1248490890458329094",coronavirus covid relat sar coronaviru coronavirus larg famili virus may caus ill animhuman sever coronavirus known caus respiratori infect rang common cold sever diseas middl east respiratori syndrom mer sever acut respiratori syndrom sarrecent discov coronaviru caus coronaviru diseas covid covid covid infecti diseas caus recent discov new viru diseas unknown outbreak began wuhan china decsar deadli much less infecti covid outbreak sar anywher world sinc
1244345467783335937,need lockdown face tear joy,2020-03-29T19:27:32.000Z,393559303,1244345467783335937,0,"1244338262669393921,1244338375588564992,1244338479263289348,1244338914082652165,1244339188255916034,1244339437611466752,1244339728213839873,1244339851882790914,1244340005029515264,1244340219995922433,1244345586859597824,1244348123037794305,1244350023762141185",look like runtownwhine make sef panic buy na loudli cri faceask sinzu face tear joyooooo loudli cri facena put us call wait disappeardanni boy answer namegogiveaway needknow say need peopl need jacuzziguuyyy stop thing na plead faceye na plead face piti boyspend dey mad ni wire moneylol face tear joy abeg help tell
1270991786677202944,hate ask question sure search info someplac ask get answer feel less automat result prompt post larg system obvious best case scenario,2020-06-11T08:10:30.000Z,14094341,1270991786677202944,0,"1270989899961950208,1270991984774152193",writer still got prompt take look scene photo feel eeri even emot even though peopl see tell stori scene exactli wordstill post respond alreadi know felt like ask perspect clarif creator awesom system
1241155150137274369,covid viru transmit area hot humid climat,2020-03-21T00:10:21.000Z,751293619,1241155150137274369,0,"1241062171225677824,1241068753934118913,1241068755515367425,1241071172915101701,1241155305834024962",gusto ko kasi dissect kasi yung mga headlin automat na inaassum agad na tama yung scientist ang usual sagot natin kasi complicbase onlin consult lol bakit gise pa kami statistician friend result statist signific weakli paper valuabl infer predict still need consultcomplic shortaka hindi tayo dapat mage kampant sa pag pasok ng dri ibig sabihin ng weakli correl hindi siya basta basta maaar gamit pang predict ng posibleng transmiss ilang araw nang mainit sa pilipina pero sunud sunod pa rin ang pagdagdag sa mgaepidemiologist salamat po
1240044040462065664,newcrownviru crown coronaviru microb resembl crown crown crown crown latin corona,2020-03-17T22:35:12.000Z,826129656856207360,1240044040462065664,0,1240041757800140800,newcrownviru crown presid deal go buy billion worth good billion great deal countri know came china
1240044040462065664,newcrownviru crown coronaviru microb resembl crown crown crown crown latin corona,2020-03-17T22:35:12.000Z,826129656856207360,1240044040462065664,0,"1240042530927980545,1240044946599501824,1240045325298962432,1240045927554932736,1240047158570577920,1240047798587805696,1240048433106305025,1240049384055648256,1240050256546414592,1240055712157327360,1240058061659623425,1240061134767403008,1240317027195084801,1240318384723509248,1240334358088564737,1240338962306052096,1240361808054980609,1240362490455683072,1240364502131957760,1240368115424219136,1240386100981456896,1240386673806061568,1240425126983680000,1240656018159177728,1240704608130883584,1240704931729793025,1240705319379984384,1240706810304057344,1240750254242156545,1241106140840116225",newcrownviru crown righteou world thank china box glove china box glove mani peopl china wechat internet new crown pneumonia epidem crown crown crown crown crownnewcrownviru crown unit state must call china china viru microb racist box glove xenophob box glove bigot box glovenewcrownviru crown joe biden aka joe china chinanewcrownviru crown presid trump ask use phrase chines viru report critic say use phrase creat stigma trump think think say militari gave creat stigma unit statenewcrownviru crown china china hid viru xi jinp jan li wenliang one peopl punish wuhan author earli januari spread rumor emerg coronaviru outbreak declar global health emergencnewcrownviru crown march senat grassley accus china secret hide ren zhiqiang cannonewcrownviru crown translat essay miss properti tycoon ren zhiqiang mar cannon box glove china box glovenewcrownviru crown xi jinp china knew januari hundr point translat urgent polic car light call regard epidemi mar zhao shilin issu two collis public letter xi jinp concern respons outbreak read arrownewcrownviru crown presid unit state donald john trump heart suit heart suit heart suit know everyth china faith fold hand trust box glovenewcrownviru crown control fold hand relax stay vigilnewcrownviru crown coincid former white hous chief staff mick mulvaney appoint us presid donal trump us special envoy northern top diplomat support northern ireland peac processnewcrownviru crown hidden viru enemi communist china chinanewcrownviru crown march trump announc import fda announc continu stress chines virunewcrownviru crown march china china continu call new crown crown spread disinfo new crown vaccin syring say us unit state clinic vaccin test happen fast us must obtain viru strain much earlier indic viru origin us syringnewcrownviru crown luv heart suit presid unit state bake clap hand clap hand clap hand chines china virususpect bat proven red exclam mark woman facepalm televis newcrownviru crown scientist suspect coronaviru sar cov origin bat somehow hop anoth anim possibl pangolin passnewcrownviru crown nov steve bannon chines trade deal chart decreas engag econom war bring china knee chart increas money bag case covid china trace back novemb microbnewcrownviru crown jan trump sign phase one china trade deal chart increas chart decreas money bag xi jinp knew covid microb januari face medic masknewcrownviru crown must watch red exclam mark angri china pout face nobodi talk speak head speak head speak head china china china china media televis televis televis money money bag money bag money bag microb microb microbnewcrownviru crown must read follow link articl red exclam mark januari coronaviru spread unit state europ depart justic announc charl lieber charg connect aid communist china chinanewcrownviru crownnewcrownviru crown itali new crown pneumonianewcrownviru crown econom war money bag money bag money bag us economi like enter recess result viru ad uncertainti presidenti elect white hous desper need china seem fitnewcrownviru crown see china china hid viru reprimand order wuhan polic announc revok reprimand order li wenliang solemnli apolog li famili li warn public coronaviru outbreak dec die infect laternewcrownviru crown china china sidenewcrownviru crown china china side iinewcrownviru crown china china propaganda creator coronanewcrownviru crown china china hid viru microb want wet market expos snake bat fox bear rabbit raccoon turtl rooster monkey ducknewcrownviru crown chines china propaganda vaccin syring syring syringnewcrownviru crown chines china peopl believ wuhan viru spread american unit state soldier
1240044040462065664,newcrownviru crown coronaviru microb resembl crown crown crown crown latin corona,2020-03-17T22:35:12.000Z,826129656856207360,1240044040462065664,0,1240041757800140800,newcrownviru crown presid deal go buy billion worth good billion great deal countri know came china
1240044040462065664,newcrownviru crown coronaviru microb resembl crown crown crown crown latin corona,2020-03-17T22:35:12.000Z,826129656856207360,1240044040462065664,0,"1240042530927980545,1240044946599501824,1240045325298962432,1240045927554932736,1240047158570577920,1240047798587805696,1240048433106305025,1240049384055648256,1240050256546414592,1240055712157327360,1240058061659623425,1240061134767403008,1240317027195084801,1240318384723509248,1240334358088564737,1240338962306052096,1240361808054980609,1240362490455683072,1240364502131957760,1240368115424219136,1240386100981456896,1240386673806061568,1240425126983680000,1240656018159177728,1240704608130883584,1240704931729793025,1240705319379984384,1240706810304057344,1240750254242156545,1241106140840116225",newcrownviru crown righteou world thank china box glove china box glove mani peopl china wechat internet new crown pneumonia epidem crown crown crown crown crownnewcrownviru crown unit state must call china china viru microb racist box glove xenophob box glove bigot box glovenewcrownviru crown joe biden aka joe china chinanewcrownviru crown presid trump ask use phrase chines viru report critic say use phrase creat stigma trump think think say militari gave creat stigma unit statenewcrownviru crown china china hid viru xi jinp jan li wenliang one peopl punish wuhan author earli januari spread rumor emerg coronaviru outbreak declar global health emergencnewcrownviru crown march senat grassley accus china secret hide ren zhiqiang cannonewcrownviru crown translat essay miss properti tycoon ren zhiqiang mar cannon box glove china box glovenewcrownviru crown xi jinp china knew januari hundr point translat urgent polic car light call regard epidemi mar zhao shilin issu two collis public letter xi jinp concern respons outbreak read arrownewcrownviru crown presid unit state donald john trump heart suit heart suit heart suit know everyth china faith fold hand trust box glovenewcrownviru crown control fold hand relax stay vigilnewcrownviru crown coincid former white hous chief staff mick mulvaney appoint us presid donal trump us special envoy northern top diplomat support northern ireland peac processnewcrownviru crown hidden viru enemi communist china chinanewcrownviru crown march trump announc import fda announc continu stress chines virunewcrownviru crown march china china continu call new crown crown spread disinfo new crown vaccin syring say us unit state clinic vaccin test happen fast us must obtain viru strain much earlier indic viru origin us syringnewcrownviru crown luv heart suit presid unit state bake clap hand clap hand clap hand chines china virususpect bat proven red exclam mark woman facepalm televis newcrownviru crown scientist suspect coronaviru sar cov origin bat somehow hop anoth anim possibl pangolin passnewcrownviru crown nov steve bannon chines trade deal chart decreas engag econom war bring china knee chart increas money bag case covid china trace back novemb microbnewcrownviru crown jan trump sign phase one china trade deal chart increas chart decreas money bag xi jinp knew covid microb januari face medic masknewcrownviru crown must watch red exclam mark angri china pout face nobodi talk speak head speak head speak head china china china china media televis televis televis money money bag money bag money bag microb microb microbnewcrownviru crown must read follow link articl red exclam mark januari coronaviru spread unit state europ depart justic announc charl lieber charg connect aid communist china chinanewcrownviru crownnewcrownviru crown itali new crown pneumonianewcrownviru crown econom war money bag money bag money bag us economi like enter recess result viru ad uncertainti presidenti elect white hous desper need china seem fitnewcrownviru crown see china china hid viru reprimand order wuhan polic announc revok reprimand order li wenliang solemnli apolog li famili li warn public coronaviru outbreak dec die infect laternewcrownviru crown china china sidenewcrownviru crown china china side iinewcrownviru crown china china propaganda creator coronanewcrownviru crown china china hid viru microb want wet market expos snake bat fox bear rabbit raccoon turtl rooster monkey ducknewcrownviru crown chines china propaganda vaccin syring syring syringnewcrownviru crown chines china peopl believ wuhan viru spread american unit state soldier
514100169307348992,report miss afghan soldier found tri cross canada sourc say fix typo,2014-09-22T17:13:26.000Z,6017542,514100169307348992,0,"514100580923764736,514100706358599680,514100769805434880,514100886231339009,514101328973680641,514104941947154432,514112781575274496,514115355556319232,514141225382055937",oh c est la saint slip rt report miss afghan soldier found tri cross canada sourc saysee someth say somethhockey seasonrt report miss afghan soldier found tri cross canada sourc sayintrest see toollolmake wonder part plan build terrorist group northreport miss afghan soldier found tri cross canada sourc say woweven want
436157398269849602,hot pocket recal involv meat place fda say process diseas unsound,2014-02-19T15:16:41.000Z,21845346,436157398269849602,0,"436172417506246656,436185674094751744,436189948761210880,436214675693260800,436215952145797120,436216175216054272,436231941239889920,436251544976363521,436255939688022016,436264184951894017,436266100574392320,436360109254799360,436379218100760577,438571578163728384",hot pocket recal involv meat place fda say processhot pocket recal involv meat place fda say process diseas unsoundcomment diseasedhotpocketreport news food peopl awar help us thankattent thot rt hot pocket recal involv meat place fda say process diseas unsound animidc idcreal cute ate one lunch expressionless faceeface medic mask nvm disregard last tweeteye hot fda say process diseas unsoundomg seen fear safetiserious day mom buy two box scrumptiou hotpocket recal justmyluckhot pocket recal involv meat fda say process diseas unsoundcare hot face medic mask
1221800661039419398,q antibiot effect prevent treat new coronaviru ncov antibiot work virus viru therefor antibiot use mean prevent,2020-01-27T14:22:32.000Z,14499829,1221800661039419398,0,"1221800846721200130,1221800908683497475,1221800983375896578,1221801213919776768,1221801279661518850,1221801296333664267,1221801475665514501,1221801823100719106,1221802170619715586,1221802362156781568,1221802397451812864,1221802660745138178,1221803705780932608,1221804095608184839,1221805202564616193,1221805213151039488,1221805451098148864,1221806578610905088,1221808189550800898,1221808274414026755,1221812037249949701,1221812345611132928,1221814509293187073,1221819093696667648,1221834674386997249,1221836104187314176,1221838447268130817,1221838593729032194,1221840413700562944,1221841803470688256,1221841895028142081,1221842371471527936,1221842507689910272,1221842776863711232,1221852774486298625,1221856713713889281,1221860709941813249,1221867601967689729,1221872536767619073,1221889369457528833,1221960828389224449,1221965952235003908,1221995793403588608,1222004557380612097,1222046569324630016,1222102572149936130,1222107268466036737,1222132029908799488,1222183714320539649,1222370969651597312,1222754746076930048,1223278788089470977,1223279096207151104,1223280918288388096,1223374780503597059,1223381691768508416,1223391605073248256,1223413735525638144,1223532656778010624,1223544448027713536,1223557031560347648,1223594293371265025,1223596137279623170,1223596591438868480,1223597910073454592,1223664059675004928,1223670196218580993,1223672925305364482,1223674401222221826,1223712471975972865,1223719127761739776,1223739262715121664,1223782944658997248,1223808822000660481,1223847497262518279,1223881195429203968,1223882833304809473,1223904465394249732,1223907165280165888,1223907865565351937,1223908188027682822,1223918455952306176,1223952902533931009,1223983664905605120,1223987621346664448,1223993219022753793,1223993411713236995,1223997656944373762,1224003557352886272,1224008471357665283,1224017327542292480,1224017655495045120,1224017787057664000,1224031698662383616,1224037820446203906,1224041924325040129,1224047507212124160,1224082227807604736,1224161576934170624,1224179776560123905,1224206649314942977,1224222380505141251,1224230503055794176,1226198632396918790,1226258411047645184,1232801270311899146",call world wide emerg latehmmmm peopl trieffect chines money declar epidemrobert human conjur smallpox polio etc also live black death multipl time think worri everstatement becom viraltoday saw god sit insid keep transform allah shiv everi form god allah shiv everi could pleas watch confirm whether mind gone visit psychiatrnumber one way prvent spread viru lockdown tge told flight stop yet flight tracker say mani flight come go wuhan eventthank current specif treatment diseas caus new coronaviru ncov inform prevent pleas follow twitter threadhey steal jokeq new coronaviru affect older peopl younger peopl also suscept peopl age infect older peopl pre exist medic condit appear vulner becom sever ill viruspecif plane ground aircraft becom carrier idea long aliv hard surfac compromis immun system individu differ need precaut scariquestion infect start viru attenu mutat point spread person person increas potenc sort gener rule viru worldpushpin coronaviru updat death china china confirm case china china unit state us australia australia franc franc nepal nepal japan japan singapor singapor south korea south korea taiwan taiwan thailand thailand vietnam vietnam malaysia malaysia cambodia cambodia sourc voa afphappi see china entir countridare repli pointrememb gop dealt zika encourag preview would deal coronaviru notecolloid silverright peopl dont knowhowev antibiot help infect caus viru like completwear maskmust telecast news channel protect thurvirü global level danger also wear maskred cross sverig church palestinian refuge demonstr tent contain anyon infect miss human neutral organis worri coronaviru inhuman unjustifi decis madetemperatur effect inform mortal rate inform reproduct rateq pet home spread new coronaviru ncov present evid companion anim pet dog cat infect howev alway good idea wash hand soap water contact petnew corona hiv jika ebolahello tedro top collabor need resign apolog commun immedi profession weak whole world face disast disast coronavirut wuhan organ seem useless disastgreet china surgic mask effect protect use properli side goeq specif medicin prevent treat new coronaviru ncov date specif medicin recommend prevent treat help acceler research develop effort rangsar cov epidem chloroquin found effectweaken immun wuhan china test site new highway system driverless one largest test site base mani predict risk viral bacteri outbreak high densiti emf coronaviruinan question question answer clearli except wallanti viral med work flu shot helpcriteria would human human stage ask basic fact base inform use well face roll eye sillipatienc recov cant studi mechan defenc viru whiteask china mani bodi cremat unreportbroad spectrum antivir like acyclovir might workinclud taiwan taiwanrecov casewish everi household sub saharan africa privileg knowso 医院隐瞒病情 共产党指派的社区中心周主任 说无法安排病床stop flight uktweet quot articlthank notif tri remedi coronaviru coronaoutbreaklong new viru stay contagi hard surfactreatment viral infect least treat clinic sign special feverthx intelsay antibiot treat co cheerlet stop eat carpgobernación la única esperanza de toda la humanidad jehová dio el creador va dejar que la raza humana sea borrada de la tierra ni viru ni bomba nuclear ni por el hombr ni por su fuerza deq vaccin pneumonia protect vaccin pneumonia provid protect viru new need knowthefactcoronaviru pm jan china case suspect death recov countri thailand case japan case singapor case koreaइस तरह worldwides de cajón lo médico paran de repetirlo lo antibiótico valen para lo viru man shrugpossibl flu coronaviru timemani type diseas make immun system weaker know viru make possiblpleas name constant confus fact coronaviru group virus even put novel front mass getq safe receiv letter packag china ye peopl receiv packag china risk contract previou analysi know coronavirus surviv long object letter knowthefactbetter tell us actual trace rna gene insert ncov rnacurrent run mask give us guidelin wear surgic maskwould say handshak unsaf right mind would touch food mucosa dirti hand spread via skin lesion though questionwonder contagi bodili fluid infect person go healthi recipi risk mucosaknow thought handshak transmiss seen confirm anywher yetwould nice someon figur full list contagi bodili fluid though hard test fluid patient australia uk also durat viru surviv surfachello thread whole thread compil read coronaviru knowthefactq put eat sesam oil block enter bodi sesam oil delici kill knowthefactfomit found fece mani peopl wash hand avail hot run water soap clean towelsign donat give crap billion peopl planetpolit organ quit pretend concern worldnecessari take precaut irrespect countri peopl let countri strengthen health system capac build prepared emergpossibl virus evolv antibiot misus overusconcern tibet mongolia also china share case corona viru tibet mongolia shut airlin china tibet fold hand fold hand fold hand fold hand fold handclear lock protocol fail yet anoth novel viru spread world reactiv instead get better step asid someoneat meat god order live be vegetarian saint rampal ji maharaj nomeat nocoronavirudiffer strain corona viru sar mer like mani strain flu swine bird type type bbeij manipulq eat garlic help prevent infect garlic healthi food may antimicrobi howev evid current outbreak eat garlic protect peopl ncov knowthefactdrug tri method tri uvc ozon detailviru make peopl die make peopl die suddenli myocardi infarct video bullshitfind lot video past say happen wuhandear institut translat faq indonesian ccchina countri coronaviru death corps buri found informcould includ taiwan taiwanhervir min cáscara de naranja es un paliativo de cualquier resfrioq gargl mouthwash protect infect evid use mouthwash protect infect new knowyourfactfrighten scenarionew coronaviru guidanctedro xije ping make wrong decis spread wuhancoronoviru ye protect public health act propagandapublic statement includ sitrep current asymptomat case true may request annex info current known evid likelihoodpossibl creat interferon larg scale interferon act viruel enlacq aim nowaday make mr shithol happi q serv target ccp q stand wuhan health organ winni happi organone infect coronaviru cure send homesimplifi antibiot kill virus virus differ composit composit multipli differ antibiot work target mechan bacteri growth virus kill kill specifmuch money take china coronaviru infect peopl last yeartaiwan includ taiwan unit nation hospit thumb taiwan advanc medic tech got info first time help world taiwan handshak globe show america lie bulli may tragedi world china microb globe show americaantibiot help secondari bacteri infect doctor decid drug administ otherwis creat bacteri resist danger regardcoronaviru vaccin victim total recov treat symptom like flue fever etc mean viru remain damag recovtaiwan taiwan taiwan part peopl china poctaken flu jab year born asthma attack fact die mum arm run st thoma yet work mention fruit veget boil eat rawbust silhouett bust silhouett bust silhouett bust silhouett bust silhouett bust silhouettsollt verboten werdenque pensez vou de çaliter none thankthink protect secondari bacteri infect antibiot use immunsystem work well coronaviru
1246158636335927303,need will financ better opportunti embrac upward social mobil success,2020-04-03T19:32:26.000Z,1162042725027463170,1246158636335927303,0,"1246056193702998017,1246075836190658560,1246105935858278401",america better healthcar better educ money polit gun control better polic broadband afford nationwid publicadd mani american live rural public transit gonna run buse mile outsid citi limitpeopl want make us europ european come live standard live vastli superior stay
524925033626738688,scene ottawa war soldier duti,2014-10-22T14:07:35.000Z,24215395,524925033626738688,0,"524925832972996608,524927937682747394,524937556463742976,524975283250929664",live updat scene ottawa war soldier dutimental ill serious hope soldier pullprayer updat thought prayer safegunman spot run toward centr block parliamenthil
552811386259386370,least dead pari updat stori background info charliehebdo,2015-01-07T12:57:59.000Z,3108351,552811386259386370,0,"552812376375164928,552812482406780928,552812526434385921,552812548366798848,552822420026183680,552822921698500608",feel sick rt least dead pari updat stori charliehebdohistori show disproportion share major religion start middl indic peopl sensprayer goe good peopl franc violenc hatr injustic placert least dead pari charliehebdoleast dead pari charliehebdorip action beyond sadli dead like noth anger twist mind
524925600318754816,scene war memori ottawa,2014-10-22T14:09:50.000Z,14216661,524925600318754816,0,"524926756961394688,524926915250249728,524930301731282944,524931977494138880,524934922667307008,524941574296199168",pull togeth fallen soldier scene war memori ottawaprayawesom tweetfuckscene war memori ottawa shamephoto deserv front page
1240934467373543424,medic profession would want share littl learnt coronaviru coronaviru coronaviru viru found anim rare transmit anim human spread person,2020-03-20T09:33:27.000Z,39948809,1240934467373543424,0,"1240935784347250688,1240940918989086721,1240943269397364737",current identifi coronavirus mer viru middl east respiratori sar viru sever acut respiratori syndrom first occur guangdong provinc southern china wuhancoronovirucovid symptom rang mild take day exposur symptom symptom may includ anyon measur temperatur least cough short breathcurrent vaccin treatment covid symptom coronaviru usual go away symptom feel wors common cold contact doctor prescrib pain fever cold flu drink fluid get plenti
539115704285270017,obama daughter obama get internet shut olivia type time gonna sick,2014-11-30T17:56:14.000Z,2507295473,539115704285270017,1,"539121029705396224,539139361934438400,539146517614190593",loudli cri face loudli cri faceobama daughter obama get internet shut olivia type time gonna sic red exclam markobama daughter obama get internet shut olivia type time gonna sic grin face sweat grin face sweat
531833153145823233,monday remind dorito flavor mountain dew,2014-11-10T15:37:59.000Z,972651,531833153145823233,0,"531833235786203136,531833271030935552,531833303494840320,531833371601547264,531833550858121216,531833605203718145,531833721616207873,531833816348782592,531833986490707968,531834315156783104,531834587400638464,531834711413243904,531835247353417728,531835415427563520,531835590765858816,531835613910036480,531835751139672064,531836155545677824,531836202551635968,531836475609198592,531836848705142784,531836983807844352,531837456006803456,531837890754408448,531838492116910080,531841100076421120,531846551254335488,531849089239891969,531849737188937728,531853303227752448,531854522717454336,531854736572825600,531858305736392704,531863702698741760,531865063746191360,531865852526993408,531871473351143424,531873087487500288,531875302407172096,531881183521828864,531967497256579072,532175804458090496,532221866833104896,532350406480121857",still monday remind dorito flavor mountain dewmonday remind dorito flavor mountain dew fear facewhole lot nooooooooooooooooooohurk monday remind dorito flavor mountain dewpleas stop remindmonday remind dorito flavor mountain deweewitogod like see got brace aid know feel loldisgust thumbwrongmonday remind dorito flavor mountain dew squint face tongumonday remind dorito flavor mountain dewmonday remind dorito flavor mountain dewugh monday remind dorito flavor mountain dew yyc yuckthink said best ewmonday remind dorito flavor mountain dew dewdlook like tour de franc random drug testpretti sure could dew withoutscari rt monday remind dorito flavor mountain dew existdewito get health benefitsound monday remind dorito flavor mountain dewwow get evil chemic diabet yayguy realiz color remind uswrongmonday remind dorito flavor mountain dew funniwould drink remind dorito flavor mountain dewcould pairsure someth realli worthentir sure feelmonday remind dorito flavor mountain dew revoltusa usa monday remind dorito flavor mountain dewsound grossoh wrong ohconfound face confound face confound face confound face monday remind dorito flavor mountain dewmonday remind dorito flavor mountain dewguy alreadi made versionmonday remind dorito flavor mountain dew worri facemonday remind dorito flavor mountain dewmonday remind dorito flavor mountain dew dontthinksoye pleas lolactualmonday remind dorito flavor mountain dew ewww
1230924761674350593,new coronaviru affect older peopl younger peopl also suscept peopl age infect new coronaviru ncov advis peopl age take step protect,2020-02-21T18:38:27.000Z,336020576,1230924761674350593,0,"1230924053751324672,1230924183019745280",much inform circul coronaviru import sort fact offer great infospray alcohol chlorin bodi kill new coronaviru
652783670370115585,steve job biolog father abdulfattah jandali syrian,2015-10-10T09:52:09.000Z,2425231,652783670370115585,1,652784753041498113,k
1252424315582255104,symptom covid latest scienc behind coronaviru execut chairman explain symptomat watch,2020-04-21T02:30:00.000Z,16664681,1252424315582255104,0,"1252425740752048130,1252426167677644800,1252426430455017480,1252433527867498498",seem much scienc behind coronaviru pointangelino listen mani plan move lasvega high unemploy south point hotel let go last employe optimist estim lv recoveri make expens mistakask girl ok gatherquestion dr soon shiong say decid appear rudi
1248827759570362371,covid spread sneez face peopl catch covid other sweat droplet diseas spread person person small droplet nose mouth spread person covid cough,2020-04-11T04:18:34.000Z,817903682847182848,1248827759570362371,0,"1248827764100268033,1248827768781012992,1248827780059537408,1248827788121059331,1248827795062624257",spoon droplet land object surfac around backhand index point left peopl catch covid touch object surfac touch eye nose left right arrow peopl also catch covid breath droplet person covidcough exhal import stay meter feet away person assess ongo research way covid spread continu share updatviru caus covid transmit air studi date suggest viru caus covid mainli transmit contact respiratori droplet rathercovid caught person symptom main way diseas spread respiratori droplet expel someon risk catch covid someon symptomhowev mani peopl covid experi mild particularli true earli stage therefor possibl catch covid someon exampl mild cough feel whowhatsapp
1264315211684679682,realist expect vaccin govt power lack abil account integr honor instal deliv fraudul brexit result lie,2020-05-23T22:00:10.000Z,783676030078836736,1264315211684679682,0,"1264315796240596992,1264315977031958529,1264317896341282819,1264477421040029696,1264498010169528321,1264568907173519360,1264573733106319360",dictatorship scotland cross mark button thumb construct worker grin facedoubt come miracl vaccin tori circl known true name placebo get us full confid immun spread viru vulner realli would surprisvaccin obvious come countri giveyear still vaccin sar respiratori flu reportedli similar symptom inde christma miracl vaccin covid magic appear soonfull vaccin found look like financi reward end diseas reced attempt vaccin get mean vaccin could stoprealist expect placebo pushthink vaccin thing develop uk long take big compani take charg fortun half elit tori cohort rub hand probabl invest
1247199023347482625,cure covid coronaviu myth specif medicin prevent treat new coronaviru date specif medicin recommend prevent treat new coronaviru ncov,2020-04-06T16:26:33.000Z,936645535104151553,1247199023347482625,0,"1247174061521862657,1247200128361996290",great ventil breath noth heal viru yet question media often citi enough yet downplay cure msm total crap excepthighli suspect sourc would believ anyth say provid incorrect inform cure cancer mean tri treat lousi argument
1252636346134355968,encount ignor custom smh skull woman come say wear mask bad continu say covid like flu death anyth corona,2020-04-21T16:32:32.000Z,794307385594613760,1252636346134355968,1,1252636356280532997,simpli sick first place lost faith human
1224263511741591553,q specif medicin prevent treat new coronaviru date specif medicin recommend prevent treat help acceler research develop effort rang,2020-02-03T09:29:01.000Z,1545915336,1224263511741591553,0,"1224186399840071681,1224397115750633472",q antibiot pill effect prevent treat new coronaviru antibiot work virus viru therefor antibiot use mean preventwould realli great top pharma compani round globe team come coronaviru microb thermomet test tube microscop syring medicalinnov publichealthemerg
514451906211893248,oregon polic offic step make deliveri pizza hut driver get injur car crash odd,2014-09-23T16:31:07.000Z,430048955,514451906211893248,0,"514454333510131712,514454693087825921,514455880818229248,514459767842942977,514467690900361216",mt oregon polic offic make deliveri pizza hut driver get injur car crashoregon polic offic step make deliveri pizza driver get car crash teen horrifi answeroregon polic offic step make deliveri pizza hut driver get injur car crashthink thing would happen box doughnut
544271362022338560,black islam flag held window lindt chocol store martin place sydney hostag,2014-12-14T23:22:59.000Z,109234928,544271362022338560,0,"544275986171572224,544278051245551616,544280000124694528",peac religionye islam black tradit colour islam presum koran versstill sure motiv attack
1236302772267618309,basic faq novel coronaviru cdc novel coronaviru new coronaviru previous viru caus coronaviru diseas covid coronavirus,2020-03-07T14:48:44.000Z,792910359027933186,1236302772267618309,0,1236302849807659008,commonli circul among human caus mild ill like common
1242070241334575104,effect thermal scanner detect peopl infect new coronaviru,2020-03-23T12:46:36.000Z,1154690151328538624,1242070241334575104,0,"1242068864101314560,1242070437216935936,1242070704310243330,1242070839727517696,1242071091025047552,1242071409079095297,1242071604823130112,1242071788554575872,1242072666573434880",fact coronaviru diseas covid need sourc covid viru transmit area hot humid climatspray alcohol chlorin bodi kill new coronaviruvaccin pneumonia protect new coronaviruregularli rins nose salin help prevent infect new coronavirueat garlic help prevent infect new coronavirunew coronaviru affect older peopl younger peopl also susceptantibiot effect prevent treat new coronaviruspecif medicin prevent treat new coronaviruteman teman aku menemukan bahan bacaan yang bagu banget di websitenya tolong sempatkan membaca ya
